*Frequency 	VF1-abs	VF1-phase (deg)	VOUTLOWNOISE-abs	VOUTLOWNOISE-phase (deg)	VOUTLOWPOWER-abs	VOUTLOWPOWER-phase (deg)
9,72350902399289	8,37860820816129E-8	4,8005919945768E-6	3,08622525483777E-7	3,05074088109979E-6	5,3245486095408E-8	1,38858522996137E-5
9,84511881143981	8,35987298981722E-8	4,78985775912143E-6	3,09999468043206E-7	3,03382269479824E-6	5,29502106546922E-8	1,39263225425441E-5
9,96824954573486	8,34132798270296E-8	4,77923251223624E-6	3,11381266278744E-7	3,01702041830852E-6	5,2656958259811E-8	1,39667285175003E-5
10,0929202490255	8,32297158442704E-8	4,76871533588061E-6	3,12767992138876E-7	3,00033338157814E-6	5,23657172167015E-8	1,40070714429401E-5
10,2191501813652	8,30480220112153E-8	4,75830531689967E-6	3,14159717770289E-7	2,98376091867585E-6	5,20764759042714E-8	1,40473525307582E-5
10,3469588436884	8,28681824745768E-8	4,74800154703339E-6	3,15556515523339E-7	2,96730236777257E-6	5,17892227719749E-8	1,40875729865385E-5
10,4763659808235	8,26901814602467E-8	4,73780312312323E-6	3,16958457957327E-7	2,95095707110497E-6	5,15039463404881E-8	1,4127734009802E-5
10,6073915845434	8,2514003289328E-8	4,72770914662123E-6	3,18365617845843E-7	2,93472437494491E-6	5,12206352013395E-8	1,41678367942496E-5
10,7400558966533	8,23396323687941E-8	4,71771872390424E-6	3,19778068182131E-7	2,91860362957545E-6	5,09392780154653E-8	1,4207882528002E-5
10,8743794121185	8,21670531788193E-8	4,70783096666607E-6	3,21195882183998E-7	2,90259418925375E-6	5,0659863514008E-8	1,42478723938343E-5
11,0103828822301	8,1996250301675E-8	4,698044991051E-6	3,22619133298901E-7	2,88669541219242E-6	5,03823804960451E-8	1,42878075694075E-5
11,1480873178112	8,18272083930835E-8	4,68835991853244E-6	3,24047895208966E-7	2,87090666051798E-6	5,01068178301397E-8	1,43276892274963E-5
11,2875139924627	8,16599122015575E-8	4,67877487534268E-6	3,25482241835756E-7	2,85522730025348E-6	4,98331644519386E-8	1,43675185362124E-5
11,4286844458494	8,14943465621349E-8	4,66928899267425E-6	3,26922247345193E-7	2,83965670127989E-6	4,95614093652505E-8	1,44072966592259E-5
11,5716204870284	8,13304963965026E-8	4,65990140668702E-6	3,2836798615229E-7	2,82419423731535E-6	4,92915416402716E-8	1,44470247559814E-5
11,7163441978176	8,11683467131168E-8	4,6506112585152E-6	3,29819532925824E-7	2,80883928588187E-6	4,90235504138347E-8	1,44867039819122E-5
11,8628779362072	8,10078826008182E-8	4,64141769445271E-6	3,31276962592812E-7	2,79359122827883E-6	4,87574248886158E-8	1,45263354886509E-5
12,0112443398143	8,08490892419016E-8	4,63231986559648E-6	3,3274035034304E-7	2,77844944955116E-6	4,84931543331463E-8	1,4565920424237E-5
12,1614663293793	8,06919519090225E-8	4,62331692794927E-6	3,34209771633708E-7	2,76341333846801E-6	4,8230728080306E-8	1,46054599333211E-5
12,3135671123075	8,05364559522561E-8	4,6144080427768E-6	3,35685302193716E-7	2,74848228748682E-6	4,79701355279893E-8	1,46449551573668E-5
12,467570186254	8,0382586818744E-8	4,60559237608486E-6	3,37167018028005E-7	2,73365569273368E-6	4,77113661373991E-8	1,46844072348501E-5
12,6234993427538	8,02303300331933E-8	4,59686909914756E-6	3,38654995421843E-7	2,71893295396371E-6	4,74544094342651E-8	1,47238173014546E-5
12,7813786708977	8,00796712175892E-8	4,58823738799454E-6	3,40149310945055E-7	2,70431347454912E-6	4,71992550060977E-8	1,47631864902665E-5
12,9412325610531	7,99305960748999E-8	4,5796964238447E-6	3,41650041456252E-7	2,68979666143927E-6	4,69458925034757E-8	1,48025159319646E-5
13,1030857086325	7,97830903989854E-8	4,57124539285469E-6	3,43157264106894E-7	2,67538192513314E-6	4,66943116395491E-8	1,48418067550101E-5
13,2669631179087	7,96371400647786E-8	4,56288348637169E-6	3,4467105634529E-7	2,66106867965995E-6	4,64445021884522E-8	1,48810600858322E-5
13,4328901058771	7,9492731044842E-8	4,55460990052506E-6	3,46191495920682E-7	2,64685634254749E-6	4,61964539854577E-8	1,49202770490128E-5
13,6008923061674	7,93498493962432E-8	4,54642383656159E-6	3,47718660887332E-7	2,63274433479601E-6	4,59501569263675E-8	1,49594587674686E-5
13,7709956730034	7,92084812572503E-8	4,53832450092324E-6	3,49252629608263E-7	2,61873208084819E-6	4,57056009674464E-8	1,49986063626307E-5
13,9432264852127	7,90686128606306E-8	4,5303111049285E-6	3,50793480759125E-7	2,60481900856479E-6	4,54627761246106E-8	1,50377209546229E-5
14,1176113502863	7,89302305270755E-8	4,52238286493756E-6	3,52341293332161E-7	2,59100454919898E-6	4,52216724728299E-8	1,50768036624374E-5
14,2941772084893	7,87933206618895E-8	4,51453900243075E-6	3,53896146639925E-7	2,57728813736872E-6	4,49822801458004E-8	1,51158556041091E-5
14,4729513370229	7,86578697549836E-8	4,50677874400592E-6	3,55458120318901E-7	2,5636692110308E-6	4,47445893354176E-8	1,5154877896888E-5
14,6539613542381	7,85238644009757E-8	4,49910132092519E-6	3,57027294333472E-7	2,55014721144918E-6	4,45085902919657E-8	1,51938716574094E-5
14,8372352239025	7,83912912590498E-8	4,49150597002671E-6	3,58603748979456E-7	2,53672158317668E-6	4,42742733226783E-8	1,5232838001863E-5
15,0228012595206	7,82601370931209E-8	4,4839919328154E-6	3,60187564887602E-7	2,52339177402731E-6	4,40416287914884E-8	1,52717780461601E-5
15,2106881287073	7,81303887517588E-8	4,47655845591877E-6	3,61778823027456E-7	2,51015723504388E-6	4,38106471193416E-8	1,53106929060997E-5
15,4009248576176	7,80020331647743E-8	4,46920479115457E-6	3,63377604710716E-7	2,49701742047907E-6	4,35813187829092E-8	1,53495836975318E-5
15,5935408354296	7,78750573532875E-8	4,46193019530863E-6	3,64983991594689E-7	2,48397178776759E-6	4,33536343143989E-8	1,5388451536521E-5
15,7885658188859	7,77494484331163E-8	4,45473393006688E-6	3,66598065685991E-7	2,47101979749949E-6	4,31275843012325E-8	1,54272975395075E-5
15,9860299368899	7,76251936012367E-8	4,44761526230022E-6	3,68219909344009E-7	2,45816091339572E-6	4,29031593854757E-8	1,54661228234671E-5
16,1859636951605	7,75022801390872E-8	4,44057346398611E-6	3,69849605284129E-7	2,44539460228343E-6	4,26803502633349E-8	1,55049285060703E-5
16,3883979809451	7,73806954261035E-8	4,43360781192913E-6	3,71487236581276E-7	2,43272033406736E-6	4,24591476850856E-8	1,55437157058393E-5
16,5933640677909	7,72604269193059E-8	4,4267175881748E-6	3,7313288667329E-7	2,42013758170976E-6	4,2239542454082E-8	1,55824855423046E-5
16,8008936203767	7,71414621668104E-8	4,41990207972795E-6	3,74786639364135E-7	2,40764582120045E-6	4,20215254268702E-8	1,56212391361604E-5
17,0110186994043	7,70237888112071E-8	4,41316057848655E-6	3,76448578827437E-7	2,39524453153756E-6	4,18050875121511E-8	1,56599776094183E-5
17,2237717665517	7,69073945690046E-8	4,40649238163778E-6	3,78118789609641E-7	2,38293319469442E-6	4,15902196712475E-8	1,56987020855609E-5
17,439185689488	7,67922672612973E-8	4,39989679105634E-6	3,79797356633361E-7	2,37071129560911E-6	4,13769129161886E-8	1,57374136896934E-5
17,6572937469509	7,66783947760473E-8	4,39337311402254E-6	3,81484365200559E-7	2,35857832213969E-6	4,11651583114151E-8	1,5776113548695E-5
17,878129633888	7,6565765105655E-8	4,38692066249846E-6	3,83179900995708E-7	2,346533765062E-6	4,09549469710557E-8	1,58148027913692E-5
18,1017274666622	7,64543663228867E-8	4,38053875357907E-6	3,84884050089222E-7	2,33457711802675E-6	4,07462700604409E-8	1,58534825485931E-5
18,3281217883223	7,63441865876137E-8	4,37422670935524E-6	3,86596898940511E-7	2,32270787754925E-6	4,05391187942853E-8	1,58921539534658E-5
18,5573475739393	7,62352141432469E-8	4,36798385696905E-6	3,88318534401072E-7	2,3109255429769E-6	4,03334844371406E-8	1,59308181414566E-5
18,7894402360098	7,61274373338813E-8	4,36180952829947E-6	3,90049043717883E-7	2,29922961647067E-6	4,01293583024646E-8	1,59694762505513E-5
19,0244356299267	7,60208445661793E-8	4,35570306063081E-6	3,91788514536316E-7	2,2876196029757E-6	3,99267317527764E-8	1,60081294213995E-5
19,2623700595183	7,59154243610791E-8	4,34966379572899E-6	3,9353703490334E-7	2,27609501020425E-6	3,97255961986239E-8	1,60467787974593E-5
19,5032802826571	7,58111653017661E-8	4,34369108074361E-6	3,95294693270718E-7	2,26465534860953E-6	3,9525943098463E-8	1,6085425525143E-5
19,7472035169379	7,57080560768206E-8	4,33778426744852E-6	3,97061578497987E-7	2,25330013136254E-6	3,93277639582525E-8	1,6124070753961E-5
19,9941774454282	7,56060854418992E-8	4,33194271288544E-6	3,9883777985555E-7	2,24202887432725E-6	3,91310503312167E-8	1,61627156366664E-5
20,2442402224889	7,55052422543092E-8	4,32616577876701E-6	4,00623387027668E-7	2,23084109604313E-6	3,89357938169537E-8	1,62013613293973E-5
20,4974304796693	7,54055154520043E-8	4,32045283182043E-6	4,02418490115778E-7	2,21973631769348E-6	3,87419860618557E-8	1,62400089918207E-5
20,7537873316751	7,53068940586222E-8	4,31480324368942E-6	4,04223179641427E-7	2,20871406309428E-6	3,85496187576857E-8	1,62786597872741E-5
21,0133503824107	7,5209367183307E-8	4,30921639092433E-6	4,06037546549325E-7	2,19777385866034E-6	3,83586836422116E-8	1,63173148829077E-5
21,2761597310982	7,51129240170221E-8	4,30369165502664E-6	4,07861682210305E-7	2,18691523339338E-6	3,81691724979074E-8	1,6355975449826E-5
21,5422559784716	7,50175538393566E-8	4,29822842232711E-6	4,09695678424359E-7	2,17613771885141E-6	3,79810771523135E-8	1,63946426632292E-5
21,8116802330493	7,49232460148398E-8	4,29282608403142E-6	4,11539627423753E-7	2,16544084913357E-6	3,77943894770739E-8	1,64333177025533E-5
22,084474117485	7,48299899927402E-8	4,2874840362089E-6	4,13393621876056E-7	2,1548241608522E-6	3,76091013880796E-8	1,64720017516116E-5
22,3606797749979	7,47377752998153E-8	4,28220167988586E-6	4,15257754886993E-7	2,14428719311365E-6	3,74252048448792E-8	1,65106959987341E-5
22,6403398758829	7,46465915612147E-8	4,27697842071677E-6	4,17132120003632E-7	2,13382948750196E-6	3,72426918498975E-8	1,65494016369079E-5
22,923497624103	7,4556428475634E-8	4,27181366934265E-6	4,19016811217502E-7	2,12345058804684E-6	3,70615544489341E-8	1,65881198639168E-5
23,2101967639638	7,4467275822098E-8	4,2667068412686E-6	4,20911922967248E-7	2,11315004121655E-6	3,68817847296769E-8	1,66268518824812E-5
23,500481586871	7,43791234738675E-8	4,26165735664743E-6	4,22817550141831E-7	2,10292739588169E-6	3,67033748225518E-8	1,6665598900397E-5
23,7943969381734	7,42919613805537E-8	4,25666464052324E-6	4,24733788083637E-7	2,0927822033066E-6	3,65263168994025E-8	1,67043621306753E-5
24,0919882240908	7,42057795784797E-8	4,25172812266518E-6	4,26660732591404E-7	2,08271401712172E-6	3,63506031736836E-8	1,6743142791681E-5
24,3933014187282	7,41205681833547E-8	4,24684723765378E-6	4,28598479923249E-7	2,07272239330644E-6	3,6176225899855E-8	1,67819421072724E-5
24,698383071179	7,40363173971172E-8	4,24202142476816E-6	4,30547126799693E-7	2,06280689016561E-6	3,60031773732738E-8	1,68207613069397E-5
25,0072803127157	7,39530175005831E-8	4,23725012806973E-6	4,32506770406694E-7	2,05296706831803E-6	3,58314499292153E-8	1,68596016259441E-5
25,3200408640712	7,38706588531678E-8	4,23253279638523E-6	4,34477508398495E-7	2,04320249066616E-6	3,56610359433046E-8	1,68984643054568E-5
25,6367130428113	7,37892319068747E-8	4,22786888310307E-6	4,36459438900852E-7	2,03351272237705E-6	3,54919278311163E-8	1,69373505926977E-5
25,9573457707988	7,37087271882314E-8	4,22325784639659E-6	4,38452660514181E-7	2,02389733087344E-6	3,53241180470739E-8	1,69762617410742E-5
26,2819885817515	7,36291353015547E-8	4,21869914915832E-6	4,40457272316332E-7	2,01435588580328E-6	3,51575990849245E-8	1,70151990103203E-5
26,6106916288945	7,35504469393942E-8	4,21419225884671E-6	4,42473373865743E-7	2,00488795902795E-6	3,49923634768863E-8	1,70541636666359E-5
26,9435056927083	7,34726528751264E-8	4,20973664756483E-6	4,44501065204721E-7	1,99549312459533E-6	3,48284037938788E-8	1,70931569828252E-5
27,2804821887736	7,33957439483251E-8	4,20533179222123E-6	4,46540446862127E-7	1,98617095873122E-6	3,46657126445002E-8	1,71321802384365E-5
27,6216731757146	7,33197111056895E-8	4,20097717400178E-6	4,48591619856829E-7	1,97692103981413E-6	3,45042826751715E-8	1,71712347199016E-5
27,9671313632412	7,32445453433888E-8	4,19667227906312E-6	4,50654685700707E-7	1,9677429483549E-6	3,43441065699496E-8	1,72103217206748E-5
28,3169101202919	7,31702377605783E-8	4,19241659785463E-6	4,52729746401582E-7	1,95863626698549E-6	3,41851770497566E-8	1,72494425413728E-5
28,671063483279	7,30967795196057E-8	4,18820962558256E-6	4,54816904466549E-7	1,9496005804405E-6	3,40274868721219E-8	1,72885984899148E-5
29,029646164436	7,30241618726678E-8	4,18405086186891E-6	4,56916262904985E-7	1,94063547552979E-6	3,38710288314969E-8	1,73277908816624E-5
29,3927135602707	7,29523761399102E-8	4,17993981098997E-6	4,5902792523171E-7	1,93174054113354E-6	3,37157957581487E-8	1,73670210395599E-5
29,7603217601225	7,28814137343517E-8	4,17587598156565E-6	4,61151995470279E-7	1,92291536817813E-6	3,35617805183072E-8	1,74062902942748E-5
30,1325275548279	7,28112661327227E-8	4,17185888687551E-6	4,6328857815619E-7	1,91415954961908E-6	3,3408976013866E-8	1,74455999843389E-5
30,5093884454939	7,27419248931784E-8	4,16788804463212E-6	4,65437778339783E-7	1,90547268042642E-6	3,32573751819594E-8	1,74849514562893E-5
30,8909626523812	7,26733816658696E-8	4,1639629768468E-6	4,67599701590019E-7	1,89685435756817E-6	3,31069709946763E-8	1,75243460648098E-5
31,2773091238985	7,26056281491857E-8	4,16008321029157E-6	4,69774453997313E-7	1,88830417999257E-6	3,29577564588624E-8	1,75637851728726E-5
31,6684875457093	7,25386561437371E-8	4,1562482758821E-6	4,7196214217671E-7	1,87982174861062E-6	3,2809724615923E-8	1,76032701518809E-5
32,0645583499525	7,24724575121961E-8	4,15245770909714E-6	4,74162873271511E-7	1,87140666628444E-6	3,26628685412943E-8	1,76428023818108E-5
32,4655827245785	7,24070242043576E-8	4,14871104968637E-6	4,763767549565E-7	1,86305853780889E-6	3,25171813443415E-8	1,76823832513546E-5
32,8716226228018	7,23423482313909E-8	4,14500784192171E-6	4,78603895441186E-7	1,85477696989617E-6	3,23726561680914E-8	1,77220141580641E-5
33,2827407726725	7,22784216945872E-8	4,14134763427363E-6	4,80844403473176E-7	1,84656157116063E-6	3,22292861889681E-8	1,7761696508494E-5
33,699000686766	7,22152367577552E-8	4,13772997967703E-6	4,83098388341642E-7	1,83841195210618E-6	3,20870646164133E-8	1,78014317183465E-5
34,1204666719961	7,21527856650798E-8	4,13415443532414E-6	4,8536595988052E-7	1,83032772510646E-6	3,19459846929162E-8	1,78412212126157E-5
34,5472038395487	7,20910607408163E-8	4,13062056264926E-6	4,87647228472311E-7	1,82230850439485E-6	3,18060396935184E-8	1,78810664257327E-5
34,9792781149411	7,20300543707075E-8	4,12712792749149E-6	4,89942305051342E-7	1,81435390604892E-6	3,1667222925651E-8	1,7920968801711E-5
35,4167562482063	7,19697590217166E-8	4,1236760998759E-6	4,92251301107112E-7	1,80646354797875E-6	3,15295277287752E-8	1,79609297942932E-5
35,8597058242057	7,19101672344032E-8	4,12026465406876E-6	4,94574328688064E-7	1,79863704990738E-6	3,13929474744625E-8	1,80009508670971E-5
36,3081952730692	7,185127162259E-8	4,11689316855925E-6	4,96911500405172E-7	1,79087403336643E-6	3,12574755656917E-8	1,80410334937634E-5
36,7622938807677	7,17930648656943E-8	4,11356122610926E-6	4,99262929435316E-7	1,78317412167252E-6	3,11231054371697E-8	1,8081179158103E-5
37,2220717998163	7,17355397267142E-8	4,11026841356272E-6	5,01628729525045E-7	1,77553693991889E-6	3,09898305548714E-8	1,81213893542456E-5
37,687600060112	7,1678689033574E-8	4,10701432199963E-6	5,04009014994381E-7	1,76796211496898E-6	3,0857644415518E-8	1,81616655867885E-5
38,1589505799074	7,16225056824355E-8	4,10379854668116E-6	5,06403900740173E-7	1,76044927543506E-6	3,07265405468264E-8	1,82020093709465E-5
38,6361961769207	7,15669826483858E-8	4,10062068693157E-6	5,08813502239967E-7	1,75299805166922E-6	3,05965125071456E-8	1,82424222327019E-5
39,1194105795853	7,15121129722466E-8	4,09748034623666E-6	5,11237935555858E-7	1,74560807575397E-6	3,04675538851426E-8	1,82829057089555E-5
39,6086684384399	7,14578897675871E-8	4,09437713215908E-6	5,13677317338198E-7	1,73827898148931E-6	3,0339658299682E-8	1,8323461347678E-5
40,104045337661	7,14043062203987E-8	4,091310656321E-6	5,16131764829592E-7	1,73101040437451E-6	3,02128193999624E-8	1,83640907080622E-5
40,6056178067398	7,13513555776987E-8	4,08828053448087E-6	5,18601395868549E-7	1,72380198161445E-6	3,00870308645216E-8	1,84047953606765E-5
41,113463332305	7,12990311711673E-8	4,08528638630999E-6	5,21086328893628E-7	1,71665335208787E-6	2,99622864020434E-8	1,8445576887618E-5
41,6276603700937	7,12473263799165E-8	4,08232783568759E-6	5,23586682947179E-7	1,70956415635201E-6	2,98385797504854E-8	1,84864368826669E-5
42,1482883570712	7,11962346818539E-8	4,07940451024898E-6	5,26102577679633E-7	1,70253403663109E-6	2,97159046769858E-8	1,85273769514425E-5
42,6754277237038	7,11457495868466E-8	4,07651604192049E-6	5,2863413335333E-7	1,69556263679629E-6	2,95942549781596E-8	1,85683987115583E-5
43,209159906384	7,10958647066266E-8	4,0736620663223E-6	5,31181470846516E-7	1,68864960236906E-6	2,94736244793682E-8	1,86095037927794E-5
43,7495673600109	7,1046573700847E-8	4,07084222319088E-6	5,33744711657979E-7	1,68179458050084E-6	2,93540070350573E-8	1,86506938371799E-5
44,2967335707294	7,09978703063549E-8	4,06805615612076E-6	5,36323977910883E-7	1,67499721997474E-6	2,92353965281523E-8	1,86919704993011E-5
44,850743068827	7,09497483146344E-8	4,06530351272358E-6	5,38919392356904E-7	1,66825717118896E-6	2,91177868702628E-8	1,87333354463116E-5
45,4116814417927	7,09022015937256E-8	4,06258394443526E-6	5,41531078380416E-7	1,66157408615107E-6	2,90011720014375E-8	1,87747903581667E-5
45,9796353475397	7,08552240823629E-8	4,05989710654528E-6	5,44159160003344E-7	1,6549476184701E-6	2,88855458900308E-8	1,881633692777E-5
46,5546925277926	7,08088097747984E-8	4,05724265829261E-6	5,46803761889323E-7	1,64837742335069E-6	2,8770902532508E-8	1,88579768611355E-5
47,1369418216423	7,07629527390565E-8	4,05462026270737E-6	5,49465009348049E-7	1,64186315758499E-6	2,86572359533583E-8	1,88997118775502E-5
47,7264731792708	7,07176471073396E-8	4,05202958666548E-6	5,52143028340019E-7	1,63540447953919E-6	2,85445402052439E-8	1,89415437097383E-5
48,3233776758471	7,0672887068262E-8	4,04947030092572E-6	5,54837945480717E-7	1,62900104915597E-6	2,84328093685208E-8	1,89834741040263E-5
48,9277475255974	7,06286668851572E-8	4,04694207997718E-6	5,57549888045258E-7	1,62265252794741E-6	2,83220375511728E-8	1,90255048205085E-5
49,539676096051	7,05849808846131E-8	4,04444460210625E-6	5,60278983973391E-7	1,61635857898077E-6	2,82122188890381E-8	1,90676376332146E-5
50,159257922464	7,05418234543017E-8	4,04197754939357E-6	5,63025361874054E-7	1,61011886688371E-6	2,81033475452937E-8	1,91098743302771E-5
50,7865887224247	7,04991890538769E-8	4,03954060762015E-6	5,65789151030362E-7	1,60393305782468E-6	2,79954177109152E-8	1,91522167141009E-5
51,4217654106396	7,04570721866741E-8	4,03713346644663E-6	5,68570481403996E-7	1,59780081952569E-6	2,78884236039234E-8	1,91946666015331E-5
52,0648861139065	7,04154674442374E-8	4,03475581908821E-6	5,71369483640306E-7	1,59172182124248E-6	2,77823594698846E-8	1,92372258240349E-5
52,7160501862735	7,03743694612026E-8	4,03240736260888E-6	5,74186289073492E-7	1,58569573376869E-6	2,76772195815238E-8	1,92798962278533E-5
53,3753582243876	7,0333772948654E-8	4,03008779767761E-6	5,77021029731403E-7	1,57972222942594E-6	2,75729982388812E-8	1,93226796741955E-5
54,0429120830361	7,02936726695337E-8	4,02779682871819E-6	5,79873838340773E-7	1,57380098206532E-6	2,7469689769069E-8	1,93655780394033E-5
54,7188148908819	7,02540634608281E-8	4,02553416374672E-6	5,82744848332463E-7	1,56793166705898E-6	2,73672885264053E-8	1,94085932151291E-5
55,403171066395	7,02149402089511E-8	4,02329951451796E-6	5,8563419384669E-7	1,5621139613058E-6	2,72657888920667E-8	1,94517271085136E-5
56,0960863339845	7,01762978719606E-8	4,02109259636602E-6	5,88542009738255E-7	1,55634754321586E-6	2,71651852745058E-8	1,94949816423643E-5
56,7976677403313	7,01381314567942E-8	4,01891312833565E-6	5,91468431581844E-7	1,55063209271327E-6	2,70654721092337E-8	1,95383587553347E-5
57,5080236709259	7,0100436045278E-8	4,01676083300352E-6	5,94413595677555E-7	1,5449672912466E-6	2,69666438583811E-8	1,95818604021066E-5
58,2272638668115	7,00632067751166E-8	4,01463543658557E-6	5,97377639056821E-7	1,53935282176454E-6	2,68686950114536E-8	1,9625488553572E-5
58,9554994415393	7,00264388358716E-8	4,01253666894649E-6	6,00360699487474E-7	1,53378836873308E-6	2,67716200846957E-8	1,96692451970173E-5
59,6928428983326	6,99901274875108E-8	4,01046426347348E-6	6,03362915479503E-7	1,52827361812413E-6	2,66754136214398E-8	1,97131323363085E-5
60,4394081474681	6,99542680451391E-8	4,0084179571576E-6	6,06384426291068E-7	1,52280825741852E-6	2,65800701919888E-8	1,97571519920784E-5
61,195310523873	6,99188558919375E-8	4,00639749050492E-6	6,09425371934521E-7	1,5173919756067E-6	2,64855843935955E-8	1,98013062019146E-5
61,9606668049432	6,98838864582295E-8	4,00440260764878E-6	6,12485893182185E-7	1,51202446318453E-6	2,63919508506196E-8	1,98455970205493E-5
62,7355952285839	6,98493552400827E-8	4,0024330562288E-6	6,15566131572136E-7	1,50670541215913E-6	2,62991642143777E-8	1,98900265200511E-5
63,5202155114754	6,9815257787792E-8	4,00048858744773E-6	6,18666229414402E-7	1,50143451604899E-6	2,62072191632018E-8	1,99345967900175E-5
64,3146488675685	6,97815897188695E-8	3,99856895598757E-6	6,21786329797332E-7	1,49621146987522E-6	2,61161104027784E-8	1,997930993777E-5
65,1190180268101	6,9748346697091E-8	3,99667392011866E-6	6,24926576593732E-7	1,49103597018038E-6	2,60258326656628E-8	2,00241680885499E-5
65,9334472541036	6,97155244624961E-8	3,99480324152329E-6	6,28087114467516E-7	1,48590771501417E-6	2,59363807118251E-8	2,00691733857165E-5
66,7580623685062	6,96831187934377E-8	3,99295668549788E-6	6,3126808888011E-7	1,48082640394206E-6	2,58477493285103E-8	2,0114327990947E-5
67,592990762666	6,96511255403878E-8	3,99113402075877E-6	6,34469646096791E-7	1,47579173805078E-6	2,57599333302201E-8	2,01596340844373E-5
68,4383614225036	6,96195405993066E-8	3,98933501958007E-6	6,37691933193461E-7	1,47080341994307E-6	2,56729275590231E-8	2,02050938651061E-5
69,2943049471374	6,9588359934155E-8	3,98755945766588E-6	6,40935098063347E-7	1,46586115375403E-6	2,55867268842584E-8	2,02507095507992E-5
70,1609535690608	6,95575795672855E-8	3,98580711419705E-6	6,44199289424435E-7	1,46096464513643E-6	2,55013262031476E-8	2,02964833784975E-5
71,0384411745695	6,95271955584466E-8	3,98407777193353E-6	6,47484656825587E-7	1,45611360128239E-6	2,54167204403835E-8	2,03424176045252E-5
71,9269033244459	6,94972040538652E-8	3,98237121695578E-6	6,50791350654101E-7	1,45130773091402E-6	2,53329045486201E-8	2,03885145047611E-5
72,8264772749011	6,94676012311796E-8	3,98068723894447E-6	6,54119522143113E-7	1,44654674429939E-6	2,5249873508265E-8	2,04347763748515E-5
73,7373019987796	6,9438383339082E-8	3,97902563097384E-6	6,574693233784E-7	1,44183035324568E-6	2,51676223279257E-8	2,04812055304256E-5
74,6595182070285	6,94095466744464E-8	3,97738618962477E-6	6,60840907306102E-7	1,43715827111499E-6	2,50861460442457E-8	2,05278043073125E-5
75,5932683704358	6,93810875992755E-8	3,97576871489844E-6	6,64234427740297E-7	1,43253021282569E-6	2,50054397221591E-8	2,05745750617605E-5
76,5386967416402	6,93530025235084E-8	3,97417301029955E-6	6,67650039370701E-7	1,427945894853E-6	2,49254984551729E-8	2,06215201706592E-5
77,4959493774169	6,93252879086954E-8	3,97259888281604E-6	6,71087897769826E-7	1,42340503524607E-6	2,4846317365232E-8	2,06686420317631E-5
78,4651741612403	6,92979402926032E-8	3,97104614280258E-6	6,74548159401674E-7	1,4189073536323E-6	2,47678916029457E-8	2,07159430639183E-5
79,4465208261313	6,92709562378123E-8	3,96951460422492E-6	6,78030981629242E-7	1,41445257121124E-6	2,46902163480845E-8	2,0763425707291E-5
80,4401409777887	6,92443323981626E-8	3,96800408434865E-6	6,81536522722912E-7	1,41004041078254E-6	2,46132868092296E-8	2,08110924235989E-5
81,4461881180105	6,92180654502241E-8	3,9665144040614E-6	6,85064941868888E-7	1,40567059673487E-6	2,45370982244294E-8	2,08589456963446E-5
82,4648176684076	6,91921521502872E-8	3,9650453876118E-6	6,88616399177185E-7	1,40134285507075E-6	2,44616458609686E-8	2,09069880310526E-5
83,4961869944151	6,91665892886315E-8	3,96359686282246E-6	6,92191055690335E-7	1,39705691340001E-6	2,43869250159364E-8	2,0955221955508E-5
84,5404554296028	6,91413737275439E-8	3,96216866092225E-6	6,95789073391841E-7	1,39281250095766E-6	2,43129310162046E-8	2,10036500199979E-5
85,5977843002904	6,91165023822423E-8	3,9607606166388E-6	6,99410615215774E-7	1,38860934861449E-6	2,42396592186082E-8	2,10522747975567E-5
86,6683369504704	6,90919722074825E-8	3,95937256826183E-6	7,03055845054822E-7	1,38444718887629E-6	2,41671050104101E-8	2,11010988842132E-5
87,7522787670428	6,90677802261197E-8	3,95800435752517E-6	7,06724927769281E-7	1,3803257559088E-6	2,40952638091713E-8	2,11501248992408E-5
88,8497772053646	6,90439235252945E-8	3,9566558296338E-6	7,1041802919751E-7	1,37624478553468E-6	2,40241310632993E-8	2,11993554854117E-5
89,9610018151212	6,90203992220704E-8	3,95532683341824E-6	7,14135316164541E-7	1,37220401524743E-6	2,39537022522102E-8	2,12487933092525E-5
91,0861242665174	6,89972045111339E-8	3,95401722114199E-6	7,17876956491533E-7	1,36820318422572E-6	2,38839728865022E-8	2,12984410613044E-5
92,2253183768001	6,89743366170723E-8	3,9527268487122E-6	7,21643119005396E-7	1,36424203334819E-6	2,38149385081407E-8	2,13483014563864E-5
93,3787601371103	6,89517928478614E-8	3,95145557546997E-6	7,25433973548886E-7	1,36032030519056E-6	2,37465946910487E-8	2,13983772338613E-5
94,5466277396713	6,89295705490465E-8	3,95020326439239E-6	7,29249690991302E-7	1,35643774405203E-6	2,3678937041062E-8	2,14486711579056E-5
95,7291016053172	6,89076671228697E-8	3,9489697820269E-6	7,33090443237889E-7	1,35259409596614E-6	2,36119611962512E-8	2,14991860177832E-5
96,926364411366	6,88860800206559E-8	3,94775499853634E-6	7,3695640324003E-7	1,34878910869985E-6	2,35456628275074E-8	2,15499246281218E-5
98,1386011198406	6,88648067658193E-8	3,94655878762441E-6	7,40847745006478E-7	1,34502253178514E-6	2,34800376384443E-8	2,16008898291941E-5
99,3659990060432	6,88438449099071E-8	3,94538102672461E-6	7,44764643613598E-7	1,34129411651976E-6	2,34150813659799E-8	2,1652084487202E-5
