*Frequency 	VOUTLOWNOISE-abs	VOUTLOWNOISE-phase (deg)
327,672537277312	1,9780831817061E-8	1,13709438226773E-6
331,770665588003	1,97658025273899E-8	1,13635390025253E-6
335,920048287574	1,97512096422543E-8	1,13564292212658E-6
340,121326403387	1,97370528936196E-8	1,13496162202137E-6
344,375148979991	1,97233320208064E-8	1,13431018319353E-6
348,682173179395	1,97100467668582E-8	1,13368879820351E-6
353,043064382585	1,96971968740157E-8	1,1330976691158E-6
357,458496292324	1,968478207934E-8	1,13253700769182E-6
361,929151037225	1,96728021096961E-8	1,1320070355967E-6
366,455719277134	1,96612566766993E-8	1,13150798460331E-6
371,038900309829	1,96501454709195E-8	1,13104009681183E-6
375,679402179049	1,96394681563038E-8	1,13060362485955E-6
380,377941783881	1,96292243635955E-8	1,13019883215219E-6
385,135244989513	1,96194136840017E-8	1,12982599308398E-6
389,952046739366	1,96100356616581E-8	1,12948539328351E-6
394,829091168641	1,96010897864582E-8	1,12917732984465E-6
399,767131719269	1,9592575485927E-8	1,12890211157611E-6
404,766931256317	1,95844921168315E-8	1,12866005925129E-6
409,829262185836	1,95768389559208E-8	1,12845150587326E-6
414,954906574191	1,95696151907155E-8	1,12827679693173E-6
420,144656268876	1,95628199092395E-8	1,1281362906787E-6
425,399313020851	1,95564520895259E-8	1,128030358402E-6
430,719688608397	1,95505105880977E-8	1,12795938471555E-6
436,106604962526	1,95449941281678E-8	1,12792376784786E-6
441,560894293962	1,95399012870277E-8	1,1279239199411E-6
447,083399221705	1,95352304829845E-8	1,12796026735161E-6
452,674972903205	1,95309799608783E-8	1,12803325097401E-6
458,336479166167	1,95271477776535E-8	1,12814332655391E-6
464,068792641995	1,95237317865384E-8	1,12829096502224E-6
469,872798900917	1,95207296208725E-8	1,12847665282682E-6
475,749394588793	1,95181386767717E-8	1,12870089227909E-6
481,699487565637	1,95159560947339E-8	1,12896420191286E-6
487,723997045866	1,95141787409066E-8	1,12926711683854E-6
493,823853740312	1,95128031866538E-8	1,12961018912271E-6
500	1,9511825687901E-8	1,12999398815954E-6
506,253389961733	1,95112421626635E-8	1,13041910106894E-6
512,584989695492	1,95110481682872E-8	1,13088613308718E-6
518,995777353686	1,95112388768721E-8	1,13139570798298E-6
525,486743322256	1,9511809050161E-8	1,13194846847073E-6
532,058890373687	1,95127530127309E-8	1,13254507664558E-6
538,713233821914	1,9514064624612E-8	1,13318621441572E-6
545,450801679183	1,95157372521537E-8	1,13387258395708E-6
552,272634814863	1,95177637378478E-8	1,1346049081746E-6
559,179787116244	1,95201363690678E-8	1,1353839311712E-6
566,173325651358	1,95228468451222E-8	1,13621041873663E-6
573,254330833816	1,95258862433971E-8	1,13708515884019E-6
580,423896589728	1,95292449841112E-8	1,13800896213723E-6
587,683130526696	1,95329127934926E-8	1,13898266249351E-6
595,033154104926	1,95368786659107E-8	1,14000711751673E-6
602,475102810483	1,95411308247372E-8	1,14108320910042E-6
610,0101263307	1,95456566817882E-8	1,14221184398385E-6
617,639388731805	1,95504427951825E-8	1,1433939543317E-6
625,364068638737	1,95554748270444E-8	1,14463049830639E-6
633,185359417245	1,95607374983468E-8	1,14592246068768E-6
641,104469358236	1,95662145443006E-8	1,14727085347369E-6
649,12262186445	1,95718886674227E-8	1,14867671652155E-6
657,241055639452	1,95777414904373E-8	1,15014111818733E-6
665,461024879	1,95837535076382E-8	1,15166515599434E-6
673,783799464806	1,95899040360609E-8	1,15324995730622E-6
682,210665160709	1,95961711654774E-8	1,15489668002672E-6
690,742923811315	1,96025317081822E-8	1,15660651331112E-6
699,381893543115	1,960896114867E-8	1,15838067829086E-6
708,128908968114	1,96154335925452E-8	1,16022042882843E-6
716,985321390023	1,96219217162069E-8	1,16212705227761E-6
725,952499013003	1,96283967163056E-8	1,16410187027335E-6
735,031827153049	1,96348282603837E-8	1,16614623953037E-6
744,224708451995	1,96411844380561E-8	1,16826155266878E-6
753,53256309421	1,96474317135344E-8	1,17044923905859E-6
762,956829025993	1,96535348797478E-8	1,17271076568571E-6
772,498962177726	1,96594570146986E-8	1,17504763803568E-6
782,160436688789	1,96651594401911E-8	1,17746140100135E-6
791,942745135298	1,96706016833451E-8	1,17995363981625E-6
801,84739876069	1,96757414420703E-8	1,18252598100192E-6
811,875927709195	1,96805345539109E-8	1,185180093351E-6
822,029881262213	1,96849349700807E-8	1,1879176889238E-6
832,310828077671	1,96888947344254E-8	1,19074052407554E-6
842,720356432356	1,96923639683362E-8	1,19365040050796E-6
853,260074467279	1,96952908623314E-8	1,19664916634579E-6
863,931610436123	1,9697621675052E-8	1,19973871723816E-6
874,736612956772	1,96993007398447E-8	1,20292099749652E-6
885,67675126602	1,9700270481048E-8	1,2061980012449E-6
896,753715477433	1,97004714389311E-8	1,20957177361754E-6
907,969216842461	1,96998423058941E-8	1,21304441197124E-6
919,324988014791	1,9698319973504E-8	1,21661806713629E-6
930,822783318034	1,96958395919272E-8	1,22029494469275E-6
942,464379016742	1,96923346417376E-8	1,22407730628848E-6
954,25157359081	1,96877370199196E-8	1,22796747098009E-6
966,186188013329	1,96819771401168E-8	1,23196781661093E-6
978,270066031905	1,96749840478328E-8	1,23608078122667E-6
990,505074453481	1,96666855517308E-8	1,24030886452001E-6
1002,89310343275	1,96570083705697E-8	1,24465462932481E-6
1015,43606676414	1,96458782978772E-8	1,2491207031297E-6
1028,13590217751	1,96332203829956E-8	1,2537097796451E-6
1040,99457163746	1,96189591298036E-8	1,25842462040433E-6
1054,01406164645	1,96030187129778E-8	1,26326805640435E-6
1067,1963835517	1,95853232116477E-8	1,26824298978876E-6
1080,5435738559	1,95657968600496E-8	1,27335239557717E-6
1094,05769453183	1,95443643151032E-8	1,27859932343514E-6
1107,74083334091	1,9520950940158E-8	1,2839868994878E-6
1121,59510415575	1,94954831036845E-8	1,28951832818572E-6
1135,62264728666	1,9467888492328E-8	1,29519689421366E-6
1149,82562981238	1,9438096436765E-8	1,30102596444797E-6
1164,2062459148	1,94060382483223E-8	1,30700898997327E-6
1178,76671721798	1,93716475658382E-8	1,31314950813198E-6
1193,50929313133	1,93348607085921E-8	1,31945114465222E-6
1208,43625119714	1,92956170352926E-8	1,32591761580602E-6
1223,54989744239	1,92538593046054E-8	1,33255273064151E-6
1238,85256673509	1,92095340357449E-8	1,33936039326235E-6
1254,34662314486	1,91625918655137E-8	1,34634460517049E-6
1270,03446030828	1,91129878989085E-8	1,35350946766837E-6
1285,91850179857	1,90606820499476E-8	1,36085918432448E-6
1302,00120150008	1,90056393695358E-8	1,36839806350013E-6
1318,28504398733	1,8947830356661E-8	1,37613052094703E-6
1334,77254490887	1,88872312498787E-8	1,38406108246907E-6
1351,46625137593	1,88238242957052E-8	1,39219438665093E-6
1368,36874235588	1,87575979903834E-8	1,40053518766307E-6
1385,48262907068	1,86885472922451E-8	1,4090883581375E-6
1402,81055540025	1,86166738017996E-8	1,41785889211598E-6
1420,35519829095	1,85419859065825E-8	1,42685190808269E-6
1438,11926816913	1,84644988891614E-8	1,43607265206427E-6
1456,10550935982	1,83842349955885E-8	1,44552650082079E-6
1474,31670051073	1,83012234632107E-8	1,45521896511806E-6
1492,75565502151	1,82155005067637E-8	1,46515569308211E-6
1511,42522147837	1,81271092620527E-8	1,47534247363961E-6
1530,32828409417	1,80360996867301E-8	1,48578524005838E-6
1549,46776315399	1,79425284191068E-8	1,49649007357108E-6
1568,84661546626	1,78464585956673E-8	1,50746320708887E-6
1588,46783481957	1,77479596280367E-8	1,51871102902936E-6
1608,33445244517	1,7647106942162E-8	1,53024008722675E-6
1628,44953748523	1,7543981681261E-8	1,54205709295154E-6
1648,81619746702	1,74386703753975E-8	1,55416892503589E-6
1669,43757878299	1,73312645808019E-8	1,56658263410328E-6
1690,31686717679	1,72218604921712E-8	1,57930544690996E-6
1711,45728823549	1,71105585316711E-8	1,59234477079578E-6
1732,86210788787	1,69974629183043E-8	1,60570819825446E-6
1754,53463290893	1,68826812216562E-8	1,61940351162506E-6
1776,47821143082	1,67663239043215E-8	1,63343868789339E-6
1798,69623346002	1,66485038566653E-8	1,64782190362819E-6
1821,19213140107	1,65293359281809E-8	1,66256154004373E-6
1843,96938058685	1,64089364594263E-8	1,67766618818901E-6
1867,03149981546	1,62874228183023E-8	1,69314465426681E-6
1890,38205189383	1,61649129439797E-8	1,70900596510591E-6
1914,02464418814	1,60415249023563E-8	1,7252593737549E-6
1937,96292918109	1,59173764556902E-8	1,74191436522971E-6
1962,20060503619	1,57925846493751E-8	1,75898066240642E-6
1986,74141616907	1,56672654182649E-8	1,77646823206717E-6
2011,58915382593	1,55415332147705E-8	1,79438729109356E-6
2036,74765666926	1,54155006603416E-8	1,81274831282606E-6
2062,22081137086	1,52892782218893E-8	1,83156203358265E-6
2088,01255321226	1,5162973914263E-8	1,85083945933651E-6
2114,12686669272	1,50366930293477E-8	1,8705918725788E-6
2140,56778614473	1,49105378925104E-8	1,89083083933792E-6
2167,33939635731	1,47846076462909E-8	1,91156821638779E-6
2194,445833207	1,46589980613127E-8	1,93281615863796E-6
2221,89128429689	1,45338013740707E-8	1,95458712670163E-6
2249,67998960346	1,44091061508477E-8	1,97689389466742E-6
2277,81624213165	1,42849971770925E-8	1,99974955805644E-6
2306,30438857809	1,41615553711895E-8	2,02316754198237E-6
2335,14883000256	1,40388577214923E-8	2,04716160952106E-6
2364,35402250794	1,39169772454148E-8	2,07174587028578E-6
2393,92447792861	1,37959829692207E-8	2,09693478921566E-6
2423,86476452746	1,36759399270753E-8	2,12274319559096E-6
2454,17950770164	1,35569091779531E-8	2,14918629226734E-6
2484,87339069715	1,34389478388847E-8	2,17627966514585E-6
2515,95115533227	1,33221091330832E-8	2,20403929287526E-6
2547,4176027302	1,32064424514603E-8	2,23248155679964E-6
2579,27759406071	1,3091993426093E-8	2,26162325115258E-6
2611,53605129116	1,29788040142276E-8	2,29148159350758E-6
2644,19795794685	1,28669125914699E-8	2,32207423548316E-6
2677,26835988097	1,27563540528417E-8	2,35341927372225E-6
2710,75236605406	1,2647159920483E-8	2,38553526114103E-6
2744,65514932331	1,25393584568291E-8	2,41844121844924E-6
2778,98194724171	1,24329747821526E-8	2,45215664597827E-6
2813,73806286714	1,23280309954797E-8	2,48670153577692E-6
2848,9288655817	1,22245462979168E-8	2,52209638403107E-6
2884,55979192113	1,21225371175367E-8	2,55836220377259E-6
2920,63634641477	1,20220172350357E-8	2,59552053791901E-6
2957,16410243586	1,19229979094477E-8	2,63359347262854E-6
2994,1487030626	1,18254880032791E-8	2,6726036509884E-6
3031,59586194993	1,17294941064933E-8	2,7125742870436E-6
3069,51136421223	1,16350206588481E-8	2,75352918017756E-6
3107,901067317	1,15420700701366E-8	2,79549272984292E-6
3146,77090198984	1,14506428379626E-8	2,83848995066406E-6
3186,12687313059	1,136073766272E-8	2,88254648791224E-6
3225,97506074108	1,12723515595064E-8	2,9276886333671E-6
3266,32162086435	1,11854799667435E-8	2,97394334156986E-6
3307,17278653577	1,11001168513322E-8	3,02133824648743E-6
3348,53486874584	1,10162548101811E-8	3,06990167857994E-6
3390,4142574153	1,09338851680309E-8	3,11966268230434E-6
3432,81742238217	1,08529980714755E-8	3,17065103404437E-6
3475,75091440134	1,07735825791643E-8	3,22289726049746E-6
3519,22136615654	1,06956267481416E-8	3,27643265751067E-6
3563,23549328502	1,06191177163461E-8	3,3312893093883E-6
3607,80009541502	1,05440417812975E-8	3,38750010868517E-6
3652,92205721624	1,04703844750066E-8	3,44509877649063E-6
3698,60834946341	1,03981306351701E-8	3,50411988321798E-6
3744,86603011324	1,03272644727284E-8	3,56459886991627E-6
3791,70224539473	1,02577696358585E-8	3,62657207011026E-6
3839,12423091319	1,01896292705103E-8	3,69007673219282E-6
3887,13931276807	1,01228260775675E-8	3,75515104237121E-6
3935,75490868471	1,00573423667476E-8	3,82183414818818E-6
3984,97852916033	9,99316010735825E-9	3,89016618263717E-6
4034,81777862428	9,93026097600889E-9	3,96018828887695E-6
4085,28035661282	9,86862640139732E-9	4,03194264556458E-6
4136,37405895863	9,80823760629476E-9	4,10547249282701E-6
4188,10677899516	9,74907564683932E-9	4,18082215888287E-6
4240,48650877602	9,69112144925345E-9	4,25803708733057E-6
4293,5213403097	9,63435584410064E-9	4,33716386511966E-6
4347,21946680967	9,57875959821247E-9	4,41825025123441E-6
4401,58918396006	9,52431344435927E-9	4,5013452060812E-6
4456,63889119736	9,47099810882293E-9	4,58649892163191E-6
4512,37709300792	9,41879433693597E-9	4,67376285231205E-6
4568,81240024185	9,36768291671592E-9	4,7631897466709E-6
4625,95353144328	9,31764470068538E-9	4,85483367984555E-6
4683,80931419722	9,26866062598946E-9	4,94875008684976E-6
4742,38868649337	9,22071173287714E-9	5,04499579668817E-6
4801,70069810687	9,17377918166501E-9	5,14362906733739E-6
4861,75451199645	9,12784426825554E-9	5,24470962160484E-6
4922,5594057199	9,08288843830508E-9	5,34829868389658E-6
4984,12477286743	9,03889330009744E-9	5,45445901789836E-6
5046,46012451277	8,99584063623898E-9	5,56325496522395E-6
5109,5750906826	8,95371241419995E-9	5,67475248501706E-6
5173,47942184419	8,91249079582466E-9	5,78901919457338E-6
5238,18299041177	8,87215814582558E-9	5,90612441096712E-6
5303,69579227169	8,83269703936309E-9	6,02613919373915E-6
5370,02794832665	8,79409026875464E-9	6,14913638866044E-6
5437,18970605923	8,75632084936434E-9	6,27519067259277E-6
5505,19144111505	8,71937202474303E-9	6,40437859948864E-6
5574,04365890562	8,68322727105546E-9	6,5367786475464E-6
5643,75699623134	8,64787030085597E-9	6,67247126756217E-6
5714,34222292473	8,61328506624148E-9	6,81153893249272E-6
5785,81024351421	8,57945576143982E-9	6,95406618827426E-6
5858,17209890877	8,5463668248724E-9	7,1001397059275E-6
5931,43896810361	8,51400294071893E-9	7,24984833497093E-6
6005,62216990716	8,48234904003238E-9	7,40328315818772E-6
6080,73316468968	8,45139030142794E-9	7,56053754776951E-6
6156,78355615377	8,42111215139209E-9	7,72170722288729E-6
6233,78509312699	8,39150026422484E-9	7,88689030870704E-6
6311,74967137691	8,36254056165573E-9	8,05618739690023E-6
6390,68933544882	8,33421921215316E-9	8,2297016076787E-6
6470,61628052652	8,30652262996088E-9	8,40753865340353E-6
6551,54285431626	8,27943747387201E-9	8,58980690379205E-6
6633,48155895435	8,25295064577122E-9	8,77661745277396E-6
6716,44505293856	8,22704928897016E-9	8,96808418704351E-6
6800,44615308371	8,2017207863368E-9	9,16432385632846E-6
6885,49783650171	8,17695275826354E-9	9,36545614545247E-6
6971,61324260633	8,15273306046104E-9	9,57160374819828E-6
7058,80567514313	8,12904978162136E-9	9,78289244305361E-6
7147,08860424466	8,10589124094294E-9	9,99945117085822E-6
7236,47566851146	8,08324598554694E-9	1,02214121144211E-5
7326,98067711904	8,06110278778415E-9	1,04489107801397E-5
7418,61761195126	8,03945064245943E-9	1,06820860816922E-5
7511,40062976028	8,01827876396803E-9	1,09210804258326E-5
7605,34406435367	7,99757658336904E-9	1,11660398003612E-5
7700,46242880878	7,97733374539369E-9	1,1417113864311E-5
7796,77041771481	7,95754010540727E-9	1,16744560404177E-5
7894,28290944294	7,9381857263237E-9	1,19382236099195E-5
7993,01496844492	7,91926087548923E-9	1,2208577809758E-5
8092,98184758024	7,90075602153356E-9	1,2485683932226E-5
8194,19899047253	7,88266183120223E-9	1,27697114271373E-5
8296,68203389545	7,86496916617293E-9	1,30608340065762E-5
8400,44681018836	7,84766907986012E-9	1,3359229752288E-5
8505,50934970214	7,83075281421632E-9	1,36650812257845E-5
8611,88588327586	7,81421179653236E-9	1,39785755812275E-5
8719,59284474399	7,79803763624261E-9	1,42999046811625E-5
8828,64687347543	7,78222212173669E-9	1,46292652151713E-5
8939,06481694398	7,76675721718561E-9	1,49668588215229E-5
9050,86373333109	7,75163505937902E-9	1,53128922118861E-5
9164,06089416114	7,7368479545858E-9	1,56675772991978E-5
9278,67378696964	7,72238837543008E-9	1,60311313287454E-5
9394,72011800491	7,70824895779667E-9	1,64037770125658E-5
9512,21781496335	7,69442249775631E-9	1,67857426672195E-5
9631,18502975917	7,68090194852424E-9	1,71772623550484E-5
9751,64014132854	7,66768041744563E-9	1,75785760289859E-5
9873,60175846897	7,65475116301154E-9	1,79899296810102E-5
9997,08872271409	7,64210759191249E-9	1,84115754943468E-5
10122,1201112444	7,62974325612023E-9	1,88437719994845E-5
10248,7152398347	7,61765185001019E-9	1,92867842341288E-5
10376,8936658375	7,60582720751885E-9	1,97408839071719E-5
10506,6751912054	7,59426329933655E-9	2,02063495667752E-5
10638,0798655491	7,58295423014253E-9	2,0683466772684E-5
10771,1279892358	7,57189423587616E-9	2,11725282728567E-5
10905,8401165246	7,56107768104774E-9	2,16738341845229E-5
11042,2370587425	7,55049905609127E-9	2,21876921797822E-5
11180,339887499	7,54015297475587E-9	2,2714417675843E-5
11320,1699379414	7,53003417153888E-9	2,32543340300217E-5
11461,7488120515	7,52013749915984E-9	2,38077727396107E-5
11605,0983819819	7,51045792607424E-9	2,43750736467303E-5
11750,2407934355	7,5009905340314E-9	2,49565851482926E-5
11897,1984690867	7,49173051566914E-9	2,55526644111768E-5
12045,9941120454	7,48267317215447E-9	2,61636775927654E-5
12196,6507093641	7,47381391086169E-9	2,67900000669395E-5
12349,1915355895	7,4651482430934E-9	2,74320166556749E-5
12503,6401563578	7,45667178184014E-9	2,80901218663547E-5
12660,0204320356	7,44838023958439E-9	2,87647201349479E-5
12818,3565214056	7,44026942613999E-9	2,94562260751517E-5
12978,6728853994	7,43233524653534E-9	3,01650647336628E-5
13140,9942908757	7,42457369893443E-9	3,0891671851689E-5
13305,3458144472	7,41698087259772E-9	3,16364941328433E-5
13471,7528463541	7,40955294588103E-9	3,23999895175497E-5
13640,2410943868	7,40228618427492E-9	3,31826274641082E-5
13810,8365878573	7,39517693847994E-9	3,39848892365345E-5
13983,5656816206	7,38822164252158E-9	3,48072681993293E-5
14158,4550601459	7,38141681189985E-9	3,56502701192892E-5
14335,5317416394	7,37475904177897E-9	3,65144134745205E-5
14514,823082218	7,36824500521037E-9	3,74002297707568E-5
14696,3567801354	7,36187145139291E-9	3,83082638651309E-5
14880,1608800612	7,35563520396898E-9	3,92390742975225E-5
15066,2637774139	7,34953315935307E-9	4,01932336295904E-5
15254,6942227469	7,34356228509754E-9	4,11713287916337E-5
15445,4813261906	7,33771961828976E-9	4,21739614373673E-5
15638,6545619493	7,33200226398402E-9	4,32017483067369E-5
15834,2437728547	7,32640739366546E-9	4,42553215968656E-5
16032,2791749763	7,32093224374619E-9	4,53353293412204E-5
16232,7913622893	7,31557411409356E-9	4,64424357970834E-5
16435,8113114009	7,31033036658875E-9	4,75773218413892E-5
16641,3703863362	7,30519842371687E-9	4,87406853749931E-5
16849,500343383	7,3001757671866E-9	4,9933241735399E-5
17060,233335998	7,29525993657959E-9	5,11557241179737E-5
17273,6019197744	7,29044852802859E-9	5,24088840056476E-5
17489,6390574705	7,28573919292444E-9	5,36934916070808E-5
17708,3781241032	7,28112963665106E-9	5,50103363032497E-5
17929,8529121028	7,27661761734768E-9	5,63602271023727E-5
18154,0976365346	7,27220094469822E-9	5,77439931030691E-5
18381,1469403839	7,26787747874677E-9	5,91624839656034E-5
18611,0358999081	7,26364512873985E-9	6,06165703910386E-5
18843,800030056	7,25950185199325E-9	6,21071446080434E-5
19079,4752899537	7,25544565278402E-9	6,36351208670885E-5
19318,0980884603	7,25147458126759E-9	6,52014359416864E-5
19559,7052897927	7,2475867324182E-9	6,68070496362515E-5
19804,3342192199	7,2437802449929E-9	6,84529453001195E-5
20052,0226688305	7,24005330051918E-9	7,01401303471619E-5
20302,8089033699	7,23640412230436E-9	7,18696367803322E-5
20556,7316661525	7,23283097446782E-9	7,3642521720418E-5
20813,8301850468	7,22933216099476E-9	7,5459867938124E-5
21074,1441785356	7,22590602481049E-9	7,73227843885022E-5
21337,7138618519	7,22255094687709E-9	7,9232406746634E-5
21604,579953192	7,21926534530842E-9	8,11898979432524E-5
21874,7836800055	7,21604767450708E-9	8,31964486989235E-5
22148,3667853647	7,21289642431923E-9	8,52532780551037E-5
22425,3715344135	7,20981011920965E-9	8,73616339003006E-5
22705,8407208963	7,206787317455E-9	8,95227934892402E-5
22989,8176737698	7,20382661035536E-9	9,17380639527543E-5
23277,3462638963	7,20092662146413E-9	9,40087827958045E-5
23568,4709108211	7,1980860058349E-9	9,63363183807346E-5
23863,2365896354	7,19530344928585E-9	9,87220703925326E-5
24161,6888379235	7,1925776676809E-9	0,0001011674702825
24463,8737627987	7,18990740622716E-9	0,000103673981686298
24769,8380480255	7,18729143878859E-9	0,000106243100811902
25079,628961232	7,18472856721505E-9	0,000108876356792492
25393,2943612123	7,18221762068735E-9	0,000111575311998763
25710,8827053198	7,17975745507659E-9	0,000114341562304497
26032,4430569532	7,17734695231874E-9	0,000117176737298627
26358,0250931367	7,17498501980333E-9	0,000120082500436241
26687,6791121938	7,17267058977628E-9	0,000123060549120195
27021,4560415181	7,17040261875648E-9	0,000126112614704127
27359,4074454409	7,16818008696567E-9	0,000129240462406682
27701,5855331975	7,16600199777167E-9	0,000132445891125692
28048,0431669922	7,16386737714421E-9	0,000135730733139945
28398,8338701657	7,16177527312338E-9	0,000139096853684834
28754,0118354629	7,15972475530056E-9	0,000142546150386922
29113,6319334058	7,15771491431092E-9	0,000146080552540771
29477,7497207697	7,15574486133792E-9	0,000149702020209967
29846,4214491663	7,1538137276292E-9	0,000153412543132304
30219,7040737341	7,15192066402363E-9	0,0001572141394073
30597,6552619365	7,15006484048906E-9	0,000161108853942018
30980,3334024716	7,1482454456713E-9	0,000165098756629054
31367,7976142919	7,14646168645284E-9	0,000169185940227947
31760,1077557377	7,1447127875223E-9	0,000173372517918791
32157,3244337842	7,14299799095346E-9	0,000177660620493985
32559,509013405	7,14131655579429E-9	0,000182052393151023
32966,7236270518	7,13966775766518E-9	0,000186549991846071
33379,031184253	7,13805088836679E-9	0,000191155579164703
33796,495381333	7,13646525549653E-9	0,000195871319662501
34219,1807112518	7,13491018207427E-9	0,00020069937462462
34647,1524735687	7,13338500617647E-9	0,000205641896189282
35080,4767845304	7,13188908057871E-9	0,000210701020776289
35519,2205872847	7,13042177240666E-9	0,000215878861757326
35963,4516622229	7,12898246279478E-9	0,000221177501300528
36413,2386374506	7,12757054655324E-9	0,000226598981317649
36868,6509993898	7,12618543184216E-9	0,000232145293437719
37329,7591035142	7,12482653985339E-9	0,000237818367927059
37796,6341852179	7,12349330449986E-9	0,000243620061471612
38269,3483708201	7,12218517211169E-9	0,00024955214373389
38747,9746887084	7,1209016011395E-9	0,000255616282593896
39232,5870806201	7,11964206186439E-9	0,000261814027980905
39723,2604130656	7,11840603611456E-9	0,000268146794201559
40220,0704888944	7,11719301698844E-9	0,000274615840669259
40723,0940590053	7,11600250858411E-9	0,000281222250941143
41232,4088342038	7,11483402573474E-9	0,000287966909971435
41748,0934972075	7,11368709375037E-9	0,000294850479495348
42270,2277148014	7,1125612481651E-9	0,00030187337146481
42798,8921501452	7,1114560344904E-9	0,000309035719468393
43334,1684752351	7,11037100797371E-9	0,000316337348081509
43876,1393835213	7,10930573336264E-9	0,000323777740111798
44424,8886026823	7,10825978467439E-9	0,00033135600172729
44980,5009075606	7,10723274497043E-9	0,000339070825483907
45543,0621332587	7,10622420613609E-9	0,000346920451303221
46112,6591884001	7,1052337686652E-9	0,000354902625492929
46689,3800685553	7,10426104144946E-9	0,000363014557951389
47273,3138698357	7,10330564157247E-9	0,000371252877754155
47864,5508026587	7,10236719410839E-9	0,00037961358738585
48463,182205683	7,10144533192499E-9	0,000388092015954432
49069,3005599203	7,10053969549096E-9	0,00039668277180768
49682,9995030216	7,09964993268767E-9	0,000405379695063244
50304,3738437435	7,09877569862477E-9	0,000414175810662327
50933,519576595	7,09791665545992E-9	0,000423063282663668
51570,533896667	7,09707247222251E-9	0,000432033370605643
52215,5152146482	7,09624282464101E-9	0,000441076388878603
52868,5631720282	7,09542739497419E-9	0,000450181670163623
53529,7786564906	7,0946258718458E-9	0,000459337534104344
54199,2638174992	7,09383795008285E-9	0,000468531262479838
54877,1220820785	7,09306333055732E-9	0,000477749082233786
55563,4581707922	7,09230172003111E-9	0,000486976157781934
56258,378113921	7,09155283100438E-9	0,000496196594058691
56961,9892678428	7,09081638156689E-9	0,000505393451767216
57674,4003316185	7,09009209525242E-9	0,000514548776258409
58395,721363784	7,08937970089641E-9	0,000523643641374548
59126,0637993528	7,08867893249608E-9	0,000532658209444869
59865,5404670321	7,08798952907379E-9	0,000541571808413003
60614,2656066526	7,08731123454292E-9	0,000550363026796431
61372,3548868175	7,0866437975764E-9	0,000559009826837414
62139,9254227718	7,08598697147794E-9	0,000567489675793562
62917,0957944951	7,08534051405574E-9	0,00057577969484973
63703,9860650204	7,08470418749862E-9	0,000583856824615274
64500,7177989832	7,08407775825451E-9	0,000591698005622025
65307,4140814006	7,08346099691135E-9	0,000599280371671711
66124,1995366872	7,08285367808E-9	0,000606581453327619
66951,2003479079	7,08225558027961E-9	0,000613579388322059
67788,544276271	7,08166648582491E-9	0,000620253135191374
68636,3606808664	7,08108618071547E-9	0,000626582686081346
69494,7805386497	7,08051445452717E-9	0,000632549274408621
70363,9364646761	7,07995110030538E-9	0,000638135572946976
71243,9627325887	7,07939591446004E-9	0,000643325877941086
72134,9952953607	7,0788486966626E-9	0,000648106275046933
73037,1718063	7,07830924974458E-9	0,000652464783254386
73950,6316403138	7,07777737959788E-9	0,000656391473459364
74875,5159154404	7,0772528950767E-9	0,000659878558994301
75811,9675146508	7,07673560790094E-9	0,000662920456179058
76760,1311079214	7,07622533256126E-9	0,000665513813778189
77720,1531745844	7,07572188622538E-9	0,000667657511115187
78692,1820259569	7,07522508864597E-9	0,000669352625452454
79676,3678282531	7,07473476206975E-9	0,000670602370066541
80672,8626257821	7,07425073114794E-9	0,000671412005189161
81681,8203644387	7,07377282284794E-9	0,000671788724622163
82703,3969154848	7,07330086636615E-9	0,000671741521340429
83737,7500996298	7,07283469304206E-9	0,000671281035762385
84785,0397114122	7,07237413627321E-9	0,000670419390582056
85845,4275438851	7,07191903143144E-9	0,000669170016126286
86919,0774136123	7,07146921577991E-9	0,000667547470132877
88006,155185975	7,07102452839121E-9	0,000665567255658224
89106,8288007964	7,07058481006631E-9	0,000663245640533783
90221,2682982856	7,07014990325434E-9	0,000660599481425169
91349,6458453082	7,06971965197325E-9	0,000657646055127388
92492,1357619822	7,06929390173115E-9	0,000654402899278109
93648,9145486087	7,06887249944838E-9	0,000650887664209979
94820,1609129395	7,06845529338029E-9	0,000647117977210963
96006,0557977853	7,06804213304062E-9	0,000643111320032189
97206,7824089681	7,06763286912544E-9	0,000638884920091354
98422,5262436253	7,06722735343767E-9	0,000634455655469961
99653,4751188658	7,06682543881204E-9	0,000629839973503039
100899,819200786	7,0664269790406E-9	0,000625053822511145
102161,751033848	7,0660318287985E-9	0,000620112596025448
103439,465570624	7,06563984357026E-9	0,000615031088706663
104733,160201917	7,06525087957633E-9	0,000609823463052151
106043,034787251	7,06486479369985E-9	0,000604503225919057
107369,291685752	7,06448144341381E-9	0,000599083213859574
108712,135787404	7,06410068670828E-9	0,000593575586260444
110071,774544707	7,06372238201786E-9	0,000587991825299729
111448,418004723	7,06334638814919E-9	0,000582342741772428
112842,278841526	7,06297256420866E-9	0,00057663848588884
114253,57238906	7,06260076952999E-9	0,000570888562212052
115682,516674399	7,06223086360194E-9	0,000565101847969489
117129,332451439	7,06186270599591E-9	0,000559286614044639
118594,243234991	7,06149615629348E-9	0,000553450548027989
120077,475335321	7,06113107401379E-9	0,000547600778776924
121579,257893105	7,06076731854077E-9	0,000541743902003278
123099,822914833	7,0604047490502E-9	0,000535886006471882
